adm0_name,adm1_name,adm1_id,adm2_name,adm3_name,date,policy,policy_intensity,travel_ban_intl_out_country_list,travel_ban_intl_in_country_list,no_gathering_size,Optional,Notes,source,access_date
USA,US Virgin Islands,VI,all,all,3/21/2020,home_isolation,1,NA,NA,NA,N,public is ordered to stay at home,https://www.vi.gov/wp-content/uploads/2020/03/2020-03.23-12-54pm-Order-Suppl-Exec-Order-re-Restrictions-to-Movement-Gatherings-Operations-of-Business-Govt.-and-Schools-fully-signed.pdf,3/25/2020
USA,US Virgin Islands,VI,all,all,3/23/2020,business_closure,1,NA,NA,NA,N,only essential businesses to remain open,https://www.vi.gov/governor-bryan-orders-residents-to-stay-at-home-non-essential-businesses-to-end-in-person-operations/,3/25/2020
USA,US Virgin Islands,VI,all,all,3/23/2020,social_distance,1,NA,NA,NA,N,"Closes all bars in the territory and restricts dine-in services; Limits capacity of taxis and safaris; Prohibits hotels, guest houses, villas, bed-and-breakfasts, Airbnbs, and charter vessels from accepting new bookings for 30 days; Delineates essential businesses that may remain open; and Suspends portions of the V.I. Code including sections related to landlord-tenant actions and provisions prohibiting government retirees from receiving their annuities if they return to the workforce.",https://www.vi.gov/governor-bryan-orders-residents-to-stay-at-home-non-essential-businesses-to-end-in-person-operations/,3/30/2020
USA,Vermont,VT,all,all,3/24/2020,business_closure,1,NA,NA,NA,1,NA,NA,N
USA,Vermont,VT,all,all,3/21/2020,social_distance,1,NA,NA,NA,N,"The Governor announced additional mitigation measures prohibiting in-person operations at businesses unable to comply with social-distancing guidelines, including gyms, fitness centers, salons, spas, and tattoo parlors.",https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,3/26/2020
USA,Vermont,VT,all,all,3/17/2020,social_distance,0.5,NA,NA,NA,N,The closure of all bars and restaurants statewide. Establishments can continue to offer food takeout and delivery service.,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Vermont,VT,all,all,3/24/2020,home_isolation,1,NA,NA,NA,N,"The Governor issued a “Stay at Home Order” directing Vermonters to leave their homes only for critical reasons, and suspending in-person operations of all businesses and not-for-profit entities not expressly exempt.",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,3/26/2020
USA,Vermont,VT,all,all,3/13/2020,emergency_declaration,1,NA,NA,NA,NA,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Vermont,VT,all,all,3/13/2020,no_gathering,1,NA,NA,50,N,Restricting the size of mass gatherings to the lesser of 50 people or 50% of the occupancy of certain facilities.,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Vermont,VT,all,all,3/15/2020,school_closure,1,NA,NA,NA,N,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Washington,WA,all,all,2/29/2020,emergency_declaration,1,NA,NA,NA,NA,state of emergency,https://www.governor.wa.gov/sites/default/files/20-07%20Coronavirus%20%28tmp%29.pdf,3/14/2020
USA,Washington,WA,all,all,2/29/2020,work_from_home,1,NA,NA,NA,Y,"businesses to adjust workplace (i.e. remote, staggering start/ends, flexibile sick leave)",https://www.kingcounty.gov/depts/health/communicable-diseases/disease-control/novel-coronavirus/protection.aspx,3/14/2020
USA,Washington,WA,all,all,2/29/2020,social_distance,0.25,NA,NA,NA,Y,social distancing,https://www.governor.wa.gov/sites/default/files/20-07%20Coronavirus%20%28tmp%29.pdf,3/14/2020
USA,Washington,WA,King,all,3/4/2020,home_isolation,1,NA,NA,NA,N,expanded quarantine,https://www.nga.org/coronavirus/#states,3/14/2020
USA,Washington,WA,Pierce,all,3/11/2020,pos_cases_quarantine,1,NA,NA,NA,Y,self-quaranting for sick/high risk individuals,https://www.kingcounty.gov/depts/health/communicable-diseases/disease-control/novel-coronavirus/protection.aspx,3/14/2020
USA,Washington,WA,Snohomish,all,3/11/2020,pos_cases_quarantine,1,NA,NA,NA,Y,self-quaranting for sick individuals,https://www.kingcounty.gov/depts/health/communicable-diseases/disease-control/novel-coronavirus/protection.aspx,3/14/2020
USA,Washington,WA,King,all,3/11/2020,no_gathering,1,NA,NA,250,N,limit gathering size to 250,https://publichealthinsider.com/2020/03/11/new-limits-on-large-gatherings-other-emergency-strategies-to-slow-the-spread-of-covid-19/,3/14/2020
USA,Washington,WA,Pierce,all,3/11/2020,no_gathering,1,NA,NA,250,N,limit gathering size to 250,https://publichealthinsider.com/2020/03/11/new-limits-on-large-gatherings-other-emergency-strategies-to-slow-the-spread-of-covid-19/,3/14/2020
USA,Washington,WA,Snohomish,all,3/12/2020,no_gathering,1,NA,NA,250,N,limit gathering size to 251,https://publichealthinsider.com/2020/03/11/new-limits-on-large-gatherings-other-emergency-strategies-to-slow-the-spread-of-covid-19/,3/15/2020
USA,Washington,WA,King,all,3/12/2020,school_closure,1,NA,NA,NA,N,school closure - private and public,https://www.nga.org/coronavirus/#states,3/14/2020
USA,Washington,WA,Pierce,all,3/12/2020,school_closure,1,NA,NA,NA,N,school closure - private and public,https://www.nga.org/coronavirus/#states,3/14/2020
USA,Washington,WA,King,Seattle,3/13/2020,social_distance,0.5,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Washington,WA,all,all,3/13/2020,school_closure,1,NA,NA,NA,N,"requiring that all public and private universities, colleges, technical schools, apprenticeship and similar programs are prohibited from conducting in-person classroom instruction and lectures.",https://www.nga.org/coronavirus/#states,3/17/2020
USA,Washington,WA,all,all,3/16/2020,social_distance,0.5,NA,NA,NA,N,"an emergency proclamation that mandates the immediate two-week closure of all restaurants, bars, and entertainment and recreational facilities, as well as additional limits on large gatherings.",https://www.nga.org/coronavirus/#states,3/17/2020
USA,Washington,WA,all,all,3/17/2020,no_gathering,1,NA,NA,50,N,all gatherings with under 50 participants are prohibited unless criteria from the CDC for public health and social distancing are met.,https://www.washingtonpost.com/health/states-begin-imposing-harsher-measures-to-contain-coronavirus-as-us-cases-rise-sharply/2020/03/15/267577a6-65b3-11ea-acca-80c22bbee96f_story.html,3/16/2020
USA,Washington,WA,all,all,3/17/2020,social_distance,0.75,NA,NA,NA,N,mandatory shut down of restaurants and bars. The Governor issued proclamations restricting access to long-term care facilities and temporarily suspending vision tests for driver license applicants through April 15.,https://www.washingtonpost.com/health/states-begin-imposing-harsher-measures-to-contain-coronavirus-as-us-cases-rise-sharply/2020/03/15/267577a6-65b3-11ea-acca-80c22bbee96f_story.html,3/16/2020
USA,Washington,WA,all,all,3/22/2020,social_distance,1,NA,NA,NA,N,The Washington Department of Fish and Wildlife announced the closure of all state campgrounds through April 30,https://wdfw.wa.gov/news/camping-state-lands-close-through-april-30,3/26/2020
USA,Washington,WA,all,all,3/23/2020,business_closure,1,NA,NA,NA,N,"all businesses, except essential businesses are required to close.",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,Washington,WA,all,all,3/23/2020,home_isolation,1,NA,NA,NA,N,"all residents immediately to heed current State public health directives to stay home, except as needed to maintain continuity of operations of essential critical infrastructure sectors and additional sectors as the State Public Health Officer may designate as critical to protect health and well-being of all Washingtonians",https://www.governor.wa.gov/sites/default/files/WA%20Essential%20Critical%20Infrastructure%20Workers%20%28Final%29.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/12/2020,pos_cases_quarantine,1,NA,NA,NA,Y,"DHS recommends that those individuals self-quarantine at home for 14 days and monitor for symptoms of COVID-19 (including fever and cough). Instructions on how to self-quarantine and self-monitor for symptoms, are available on this page in the next section.",https://www.dhs.wisconsin.gov/covid-19/index.htm,3/17/2020
USA,Wisconsin,WI,all,all,3/12/2020,travel_ban_local,1,NA,NA,NA,Y,DHS recommends against all nonessential travel to any U.S. state where the CDC deems there is “community transmission” of COVID-19.,https://www.dhs.wisconsin.gov/covid-19/index.htm,3/17/2020
USA,Wisconsin,WI,all,all,3/12/2020,emergency_declaration,1,NA,NA,NA,N,Governor Evers declared a public health emergency,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Wisconsin,WI,all,all,3/14/2020,school_closure,1,NA,NA,NA,N,The Governor ordered K-12 school (public and private) to close starting March 18 with an anticipated reopening date of April 6.,https://twitter.com/GovEvers/status/1239275649740591104,3/26/2020
USA,Wisconsin,WI,all,all,3/16/2020,no_gathering,0.33,NA,NA,50,N,"prohibiting mass gatherings of 50 people or more statewide to mitigate the spread of COVID-19. Restaurants and bars are required to operate at less than 50 percent capacity or have fewer than 50 people, whichever is less.",https://www.dhs.wisconsin.gov/covid-19/index.htm,3/17/2020
USA,Wisconsin,WI,all,all,3/17/2020,no_gathering,0.67,NA,NA,10,N, Department of Health Services to issue an emergency order prohibiting mass gatherings of more than 10 people.,https://www.dhs.wisconsin.gov/covid-19/index.htm,3/26/2020
USA,Wisconsin,WI,all,all,3/19/2020,social_distance,1,NA,NA,NA,Y,The Governor urged the public to follow CDC and Wisconsin Department of Health Services guidance by staying home and self-isolating.,https://content.govdelivery.com/accounts/WIGOV/bulletins/282251a,3/26/2020
USA,Wisconsin,WI,all,all,3/24/2020,travel_ban_intl_in,1,NA,no travel permitted at all,NA,N,no travel permitted at all,https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/24/2020,travel_ban_intl_out,1,no travel permitted at all,NA,NA,N,no travel permitted at all,https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/24/2020,home_isolation,1,NA,NA,NA,N,"required to stay at home or place of residence. if outdoors, must remain 6 ft apart from any person",https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/24/2020,no_gathering,1,NA,NA,0,N,no gathering of any size is allowed. gathering within a single household is allowed.,https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/24/2020,school_closure,1,NA,NA,NA,N,all public and private K-12 schools are closed,https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/24/2020,travel_ban_local,1,no travel permitted at all,no travel permitted at all,NA,N,no travel permitted at all,https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,Wisconsin,WI,all,all,3/24/2020,business_closure,1,NA,NA,NA,N,"all businesses, except essential businesses are required to close.",https://content.govdelivery.com/attachments/WIGOV/2020/03/24/file_attachments/1409408/Health%20Order%20%2312%20Safer%20At%20Home.pdf,3/25/2020
USA,West Virginia,WV,all,all,3/12/2020,social_distance,1,NA,NA,NA,Y,asking all nursing homes to restrict visitors with exceptions for end-of-life or serious illness situations.,"https://governor.wv.gov/News/press-releases/2020/Pages/COVID-UPDATE-Gov.-Justice-announces-State-employee-travel-ban,-basketball-tournament-cancellation-among-latest-precautions.aspx",3/17/2020
USA,West Virginia,WV,all,all,3/12/2020,travel_ban_local,1,NA,NA,NA,N,"Governor Justice announced a state employee travel ban on out-of-state and international travel and asked West Virginians to reconsider non-essential, personal travel.","https://governor.wv.gov/News/press-releases/2020/Pages/COVID-UPDATE-Gov.-Justice-announces-State-employee-travel-ban,-basketball-tournament-cancellation-among-latest-precautions.aspx",3/17/2020
USA,West Virginia,WV,all,all,3/14/2020,school_closure,0.5,NA,NA,NA,N,The Governor announced the closure of K-12 schools in the state and issued,https://www.nga.org/coronavirus/#states,3/17/2020
USA,West Virginia,WV,all,all,3/16/2020,emergency_declaration,1,NA,NA,NA,NA,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/2020
USA,West Virginia,WV,all,all,3/17/2020,social_distance,0.25,NA,NA,NA,N,"The Governor also ordered the immediate closure of all restaurants, bars, and casinos, permitting only drive-thru operations.","https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Executive-Order-limiting-restaurants-and-bars,-closing-casinos-statewide.aspx",3/26/2020
USA,West Virginia,WV,all,all,3/18/2020,social_distance,0.5,NA,NA,NA,N,"The Governor issued an executive order closing fitness centers, gymnasiums, recreation centers, and similar recreation locations statewide.",https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-March-19-2020.pdf,3/26/2020
USA,West Virginia,WV,all,all,3/19/2020,social_distance,0.75,NA,NA,NA,N,"The Governor issued an executive order closing barbershops, hair salons, and nail salons, effective at midnight.","https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-orders-closure-of-barbershops,-hair-salons,-and-nail-salons.aspx",3/26/2020
USA,West Virginia,WV,all,all,3/20/2020,social_distance,1,NA,NA,NA,N,The Governor issued an Executive Order mandating statewide closure of all West Virginia state park lodges and closure of the Hatfield McCoy Trail to the general public.,https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-March-21-2020-Lodges-Trail.pdf,3/26/2020
USA,West Virginia,WV,all,all,3/21/2020,work_from_home,1,NA,NA,NA,N,"West Virginians to stay home as much as possible, and businesses to allow employees to telework if possible.",https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-urges-all-West-Virginians-to-follow-guidelines-to-save-lives-in-statewide-address.aspx,3/26/2020
USA,West Virginia,WV,all,all,3/21/2020,home_isolation,1,NA,NA,NA,Y,urged West Virginians to stay home as much as possible,https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-urges-all-West-Virginians-to-follow-guidelines-to-save-lives-in-statewide-address.aspx,3/26/2020
USA,West Virginia,WV,all,all,3/23/2020,business_closure,1,NA,NA,NA,N,"all business close, except those that are essential ",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,West Virginia,WV,all,all,3/23/2020,home_isolation,1,NA,NA,NA,N,"all individuals in the state are under a general stay-at-home order, unless performing an essential activity",https://coronavirus-wvgovstatus-cdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,3/25/2020
USA,West Virginia,WV,all,all,3/23/2020,no_gathering,1,NA,NA,0,N,no gathering of any size is allowed. gathering within a single household is allowed.,https://coronavirus-wvgovstatus-cdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,3/25/2020
