adm0_name,adm1_name,adm1_id,adm2_name,adm3_name,date,policy,travel_ban_intl_out_country_list,travel_ban_intl_in_country_list,no_gathering_size,optional,notes,source,access_date,intensity_group,intensity_group2,intensity_group3,intensity_group4,intensity_group5
USA,US Virgin Islands,VI,all,all,3/18/2020,school_closure,NA,NA,NA,N,all public schools close,https://www.vi.gov/wp-content/uploads/2020/03/2020-03.23-12-54pm-Order-Suppl-Exec-Order-re-Restrictions-to-Movement-Gatherings-Operations-of-Business-Govt.-and-Schools-fully-signed.pdf,3/25/2020,school closure ,,,,
USA,US Virgin Islands,VI,all,all,3/18/2020,social_distance,NA,NA,NA,N,"must maintain 6 ft distance from others, wash hands, etc",https://www.vi.gov/wp-content/uploads/2020/03/2020-03.23-12-54pm-Order-Suppl-Exec-Order-re-Restrictions-to-Movement-Gatherings-Operations-of-Business-Govt.-and-Schools-fully-signed.pdf,3/25/2020,requires social distancing standards anywhere outside home,,,,
USA,US Virgin Islands,VI,all,all,3/30/2020,social_distance,NA,NA,NA,N,"a third executive order that extends the stay-at-home directive and the closure of non-essential businesses to April 30. Additionally, the new order requires closure of beach restaurants.",https://www.vi.gov/governor-bryan-extends-state-of-emergency-to-april-30-stay-at-home-order-business-closures-remain-in-effect/,4/7/2020,closes outdoor facilities,closes public facilities,,,
USA,Utah,UT,Davis,all,3/18/2020,business_closure,NA,NA,NA,N,"businesses such as restaurants closed, no-contact delivey, cash payments discouraged, prohibition of dine in service",http://www.co.davis.ut.us/docs/librariesprovider5/covid-19/public-health-order-4-1-20/public-health-order-april-1-2020.pdf?sfvrsn=4b453153_2,4/7/2020,food/drink closure,,,,
USA,Utah,UT,all,all,3/24/2020,business_closure,NA,NA,NA,N,suspending in-person operations of all businesses and not-for-profit entities not expressly exempt.,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,3/30/2020,all non-essentials,,,,
USA,Utah,UT,all,all,3/6/2020,emergency_declaration,NA,NA,NA,NA,state of emergency declared,https://www.nga.org/coronavirus/#states,3/17/2020,emergency declaration,,,,
USA,Utah,UT,Summit,all,3/27/2020,home_isolation,NA,NA,NA,N,"Under the order, county residents will be able to visit grocery stores, convenience stores and pharmacies for essential items such as food and medication. Residents may also attend necessary or urgent medical appointments. Residents are not barred from going outside but must practice social-distancing when visiting trails or other outdoor recreation areas. If social-distancing is not possible in these areas, they should be avoided.",https://summitcountyhealth.org/public-announcements/3-25-20-summit-county-issues-stay-at-home-order-to-residents/,4/7/2020,mandatory shelter in place,,,,
USA,Utah,UT,all,all,3/27/2020,home_isolation,NA,NA,NA,Y,recommended to stay home as much as possible,https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,4/7/2020,opt shelter in place,,,,
USA,Utah,UT,Salt Lake,all,3/30/2020,home_isolation,NA,NA,NA,N,shelter in place,https://slco.org/globalassets/1-site-files/health/programs/covid/pho/pho3.pdf,4/7/2020,mandatory shelter in place,,,,
USA,Utah,UT,Davis,all,4/1/2020,home_isolation,NA,NA,NA,N,shelter in place,http://www.co.davis.ut.us/docs/librariesprovider5/covid-19/public-health-order-4-1-20/public-health-order-april-1-2020.pdf?sfvrsn=4b453153_2,4/7/2020,mandatory shelter in place,,,,
USA,Utah,UT,all,all,3/12/2020,no_gathering,NA,NA,100,N,limit gatherings of 100+ people (including church); not participate in group gatherings for individuals over 60 years of age or immunocompromised; and restrict access to long-term care facilities.,https://www.nga.org/coronavirus/#states,3/17/2020,no_gathering_100_249,,,,
USA,Utah,UT,Salt Lake,all,3/30/2020,no_gathering,NA,NA,0,N,all gatherings of any kind are prohibited,https://slco.org/globalassets/1-site-files/health/programs/covid/pho/pho3.pdf,4/7/2020,no_gathering,,,,
USA,Utah,UT,all,all,3/16/2020,school_closure,NA,NA,NA,N,"Utah’s public schools will implement a two-week dismissal, or 'soft closure' starting Monday, March 16. The dismissal is designed to help implement social distancing and slow the spread of novel coronavirus in our communities.",https://www.nga.org/coronavirus/#states,3/17/2020,school closure ,,,,
USA,Utah,UT,all,all,3/23/2020,school_closure,NA,NA,NA,N,"The Governor, State Superintendent, and Acting Commissioner of Technical Education announced that Utah’s K-12 public schools will extend their dismissal through May 1, 2020.",https://coronavirus.utah.gov/public-schools-technical-colleges-dismissed-until-may-1/,3/26/2020,school closure ,,,,
USA,Utah,UT,all,all,3/27/2020,social_distance,NA,NA,NA,N,"limit interactions with high risk populations, maintain a disrtance of 6 ft, do not congregate outdoors, limit travel to essential travel",https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,4/9/2020,requires social distancing standards anywhere outside home,Suspends/restricts non-critical state operations/govt services,,,
USA,Utah,UT,Summit,all,3/27/2020,social_distance,NA,NA,NA,N,"limit interactions with high risk populations, maintain a disrtance of 6 ft, do not congregate outdoors, limit travel to essential travel",https://summitcountyhealth.org/public-announcements/3-25-20-summit-county-issues-stay-at-home-order-to-residents/,4/7/2020,requires social distancing standards anywhere outside home,Suspends/restricts non-critical state operations/govt services,,,
USA,Utah,UT,Salt Lake,all,3/30/2020,social_distance,NA,NA,NA,N,"limit interactions with high risk populations, maintain a disrtance of 6 ft, do not congregate outdoors, limit travel to essential travel",https://slco.org/globalassets/1-site-files/health/programs/covid/pho/pho3.pdf,4/7/2020,requires social distancing standards anywhere outside home,Suspends/restricts non-critical state operations/govt services,,,
USA,Utah,UT,Salt Lake,all,3/30/2020,transit_suspension,all,all,NA,N,"Permitted Travel. All forms of travel not defined as Essential Travel or for Essential Functions or Activities are discouraged. Individuals riding public transit must comply with social distancing to the greatest extent possible, and public transit systems must, in turn, implement appropriate social distancing policies to the greatest extent possible. This Order allows for travel into or out of Salt Lake County as necessary to maintain Essential Businesses and Operations and/or to maintain basic operations",https://slco.org/globalassets/1-site-files/health/programs/covid/pho/pho3.pdf,4/7/2020,opt limit transit use,,,,
USA,Utah,UT,all,all,3/27/2020,travel_ban_local,NA,NA,NA,N,limit travel to only essential travel,https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,4/9/2020,limit all non essential within state travel,,,,
USA,Utah,UT,all,all,3/27/2020,work_from_home,NA,NA,NA,Y,work from home whenever possible,https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,4/8/2020,opt work from home,,,,
USA,Vermont,VT,all,all,3/17/2020,business_closure,NA,NA,NA,N,The closure of all bars and restaurants statewide. Establishments can continue to offer food takeout and delivery service.,https://www.nga.org/coronavirus/#states,3/17/2020,food/drink closure,,,,
USA,Vermont,VT,all,all,3/21/2020,business_closure,NA,NA,NA,N,"The Governor announced additional mitigation measures prohibiting in-person operations at businesses unable to comply with social-distancing guidelines, including gyms, fitness centers, salons, spas, and tattoo parlors.",https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,3/26/2020,recreation,,,,
USA,Vermont,VT,all,all,3/25/2020,business_closure,NA,NA,NA,N,"The Governor issued a “Stay at Home Order” directing Vermonters to leave their homes only for critical reasons, and suspending in-person operations of all businesses and not-for-profit entities not expressly exempt.",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,3/26/2020,all non-essentials,,,,
USA,Vermont,VT,all,all,3/13/2020,emergency_declaration,NA,NA,NA,NA,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/2020,emergency declaration,,,,
USA,Vermont,VT,all,all,3/25/2020,home_isolation,NA,NA,NA,N,"The Governor issued a “Stay at Home Order” directing Vermonters to leave their homes only for critical reasons, and suspending in-person operations of all businesses and not-for-profit entities not expressly exempt.",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,3/26/2020,mandatory shelter in place,,,,
USA,Vermont,VT,all,all,3/13/2020,no_gathering,NA,NA,50,N,Restricting the size of mass gatherings to the lesser of 50 people or 50% of the occupancy of certain facilities.,https://www.nga.org/coronavirus/#states,3/17/2020,no_gathering_50_99,,,,
USA,Vermont,VT,all,all,3/18/2020,school_closure,NA,NA,NA,N,Govenor Scott declared a state of emergency,https://www.nga.org/coronavirus/#states,3/17/2020,school closure ,,,,
USA,Vermont,VT,all,all,4/1/2020,travel_ban_local,"NY, MA, CT","NY, MA, CT",NA,N,that public safety officials are monitoring vehicle traffic along the border to track the flow of out-of-state traffic into Vermont.,https://www.vpr.org/post/vermont-coronavirus-updates-wednesday-april-1#stream/0,4/7/2020,N/A: other,,,,
USA,Vermont,VT,all,all,3/17/2020,work_from_home,NA,NA,NA,N,"State government agencies and departments are working to transition the state employee workforce to remote work, while also implementing measures to limit person to person transactions in state offices.",https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-guidance-covid-19-community-mitigation-measures,4/9/2020,govt employees work from home,,,,
USA,Virginia,VA,all,all,3/12/2020,business_closure,NA,NA,NA,Y,encouraged private businesses to explore telework and paid time-off options.,https://www.nga.org/coronavirus/#states,3/17/2020,opt all non-essentials,,,,
USA,Virginia,VA,all,all,3/25/2020,business_closure,NA,NA,NA,N,"all businesses, except essential businesses are required to close.",https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020,all non-essentials,,,,
USA,Virginia,VA,all,all,3/12/2020,event_cancel,NA,NA,NA,N,Guidance included cancelling specially scheduled state events for 30 days,https://www.nga.org/coronavirus/#states,3/17/2020,cancel one event,,,,
USA,Virginia,VA,all,all,3/30/2020,home_isolation,NA,NA,NA,N,"Gov. Ralph Northam, who shut down schools and nonessential businesses and banned gatherings of more than 10 people, had said that issuing a stay-at-home order was a matter of semantics. But after seeing beaches and other public areas packed with people, he issued a formal order. 'It is clear more people still need to hear this basic message: Stay home.'",https://www.nytimes.com/interactive/2020/us/coronavirus-stay-at-home-order.html,4/7/2020,mandatory shelter in place,,,,
USA,Virginia,VA,all,all,3/15/2020,no_gathering,NA,NA,100,N,Guidance included urging avoidance of large public gatherings,https://www.nga.org/coronavirus/#states,3/17/2020,advisory,,,,
USA,Virginia,VA,all,all,3/25/2020,no_gathering,NA,NA,10,N,bans all gatherings of more than 10 people,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,3/25/2020,no_gathering_5_49,,,,
USA,Virginia,VA,all,all,3/16/2020,school_closure,NA,NA,NA,N,schools in Virginia to close for a minimum of two weeks.,https://www.nga.org/coronavirus/#states,3/17/2020,school closure ,,,,
USA,Virginia,VA,all,all,3/25/2020,school_closure,NA,NA,NA,N,closes all K-12 schools for the remainder of the academic year.,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,3/25/2020,school closure ,,,,
USA,Virginia,VA,all,all,3/19/2020,social_distance,NA,NA,NA,N,Suspension of in-person visitations to state correctional facilities. Suspension of Motor Vehicle Safety Inspections for 60 days.,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854722-en.html,3/26/2020,Suspends/restricts non-critical state operations/govt services,Restricts or requires social distance for visitation to certain facilities,,,
USA,Virginia,VA,all,all,3/12/2020,travel_ban_local,NA,NA,NA,N,Guidance included a ban on out-of-state trave,https://www.nga.org/coronavirus/#states,3/17/2020,limit all non essential out of state travel,,,,
USA,Virginia,VA,all,all,3/25/2020,home_isolation,all,all,NA,Y,Urges Virginians to stay home except for essential travel.,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,3/26/2020,opt shelter in place,,,,
USA,Virginia,VA,all,all,3/12/2020,work_from_home,NA,NA,NA,N,implementation of telework policies,https://www.nga.org/coronavirus/#states,3/17/2020,work from home,,,,
USA,Washington,WA,all,all,3/16/2020,business_closure,NA,NA,NA,N,"an emergency proclamation that mandates the immediate two-week closure of all restaurants, bars, and entertainment and recreational facilities, as well as additional limits on large gatherings.",https://www.nga.org/coronavirus/#states,3/17/2020,food/drink closure,recreation,,,
USA,Washington,WA,all,all,3/17/2020,business_closure,NA,NA,NA,N,mandatory shut down of restaurants and bars. The Governor issued proclamations restricting access to long-term care facilities and temporarily suspending vision tests for driver license applicants through April 15.,https://www.washingtonpost.com/health/states-begin-imposing-harsher-measures-to-contain-coronavirus-as-us-cases-rise-sharply/2020/03/15/267577a6-65b3-11ea-acca-80c22bbee96f_story.html,3/16/2020,food/drink closure,,,,
